Processing Method,Classifier,Dataset,Overall accuracy,Sensitivity,Specificity,Average accuracy per fold,Patients correct ratio,Channels,Hyperparameters,Notes,Details
HFD,Linear SVM,PP/PDP-RH,0.5789473684210527,0.6850961538461539,0.4141791044776119,0.5652265018435617,0.6666666666666666,"['T8', 'C4']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5789473684210527,0.8870192307692307,0.10074626865671642,0.5588187786162585,0.5833333333333334,"['T8', 'C6']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.4590643274853801,0.5432692307692307,0.3283582089552239,0.4730991170945776,0.5,"['T8', 'CP5']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.4678362573099415,0.6057692307692307,0.2537313432835821,0.45890776382224646,0.3333333333333333,"['T8', 'CP3']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5555555555555556,0.5817307692307693,0.5149253731343284,0.5479535359510818,0.5,"['T8', 'CP1']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5423976608187134,0.5456730769230769,0.5373134328358209,0.5424566416889992,0.5,"['T8', 'CPz']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5365497076023392,0.6298076923076923,0.3917910447761194,0.5278332137799837,0.4166666666666667,"['T8', 'CP2']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5672514619883041,0.71875,0.332089552238806,0.5527946401953096,0.5833333333333334,"['T8', 'CP4']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5701754385964912,0.7596153846153846,0.27611940298507465,0.5503215584499238,0.5,"['T8', 'CP6']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.49122807017543857,0.5504807692307693,0.39925373134328357,0.49363460823329075,0.4166666666666667,"['T8', 'P7']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.45760233918128657,0.39903846153846156,0.5485074626865671,0.46732582302760567,0.4166666666666667,"['T8', 'P5']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5175438596491229,0.4831730769230769,0.5708955223880597,0.511888264036252,0.5,"['T8', 'P3']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.4517543859649123,0.4855769230769231,0.39925373134328357,0.4448638916067868,0.4166666666666667,"['T8', 'P1']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.39035087719298245,0.5216346153846154,0.1865671641791045,0.3852642484564531,0.16666666666666666,"['T8', 'Pz']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5804093567251462,0.7211538461538461,0.3619402985074627,0.5648428772814271,0.5833333333333334,"['T8', 'P2']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5745614035087719,0.7620192307692307,0.2835820895522388,0.5580872366537255,0.5,"['T8', 'P4']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
